Price,SquareFootage,SchoolRating,RenovationQuality,Garage,CrimeRate,LocalAmenities
342235.6781,1667.57,7.56,6.26,1,9.92,2.5
115898.4252,1038.87,2.57,4.83,1,62.24,9.89
399813.4381,853.83,6.95,5.06,1,28.92,4.77
159804.1684,639.55,4.46,3.64,1,34.76,0.83
290680.7164,1333.37,7.58,6.61,0,61.39,4.61
281771.1895,1534.65,7.95,6.86,1,31.14,3.38
247876.0339,726.52,10.0,7.68,1,30.56,6.3
264914.0796,674.64,4.96,3.95,0,13.36,7.81
137651.9782,835.59,6.89,4.75,0,13.86,3.82
217171.6912,1269.84,4.32,6.41,0,25.79,5.17
186837.4162,935.59,5.05,0.63,0,9.22,8.22
197703.9644,1193.46,8.83,7.68,1,24.07,5.63
142740.4811,550.0,5.25,3.76,0,25.56,3.4
128268.9952,550.0,6.21,4.03,0,48.93,8.27
289920.2097,839.98,9.39,8.42,0,24.32,10.0
324219.1165,1440.88,7.95,3.68,1,33.33,5.93
217034.6345,757.1,3.99,3.9,1,48.71,5.3
431107.0448,723.29,6.48,8.64,1,34.91,8.52
109516.2163,620.11,6.3,0.75,0,24.03,6.18
203564.234,550.0,7.55,3.47,0,25.47,8.45
320096.7017,1571.87,5.37,6.14,1,26.56,1.8
148674.4693,1340.98,6.0,2.42,0,13.05,1.24
550909.8705,1349.44,9.4,3.95,0,34.13,2.78
408791.31,1806.23,7.81,7.84,1,22.15,9.17
226768.2603,913.16,6.1,3.11,0,73.02,10.0
281180.6138,1099.56,7.66,4.39,0,31.18,3.57
278944.2198,920.05,8.95,4.97,1,0.13,0.14
150830.2384,550.0,7.28,2.01,1,8.63,4.59
465816.6986,1417.61,9.15,4.13,1,25.98,5.63
441010.8579,1509.24,5.84,6.9,1,31.43,0.64
251783.8961,1332.75,3.48,5.55,0,31.09,9.77
88969.66014,661.47,8.04,3.37,0,2.68,1.89
234312.0381,1508.28,4.65,2.68,0,32.39,3.63
475264.6945,1005.21,8.27,7.21,0,42.2,9.66
273348.2032,646.13,7.11,3.06,0,9.66,1.54
326446.5612,550.0,5.42,2.51,0,15.59,6.31
110779.6411,550.0,5.02,4.15,1,28.31,1.86
317480.6157,1008.86,6.18,5.27,1,18.86,1.47
509505.0897,1670.89,6.99,6.37,1,47.21,10.0
382450.2242,550.0,10.0,5.47,1,87.84,10.0
443293.6067,1317.5,9.55,6.59,1,40.41,6.98
273277.7833,609.19,7.3,6.92,0,56.53,4.91
247500.2352,1504.65,8.77,6.25,0,54.47,10.0
171020.9746,550.0,4.71,2.45,1,6.1,3.6
177081.8556,1483.89,7.91,4.75,0,48.02,5.17
123607.752,550.0,7.56,4.02,1,52.05,9.16
484590.9808,1175.07,8.58,4.79,0,26.41,10.0
251234.4296,954.82,9.98,8.27,0,40.48,4.44
219438.7073,1294.79,10.0,3.78,0,44.34,7.27
284968.1098,1836.82,7.05,4.79,0,1.41,0.98
273656.1229,1453.22,5.99,5.15,0,50.55,6.25
155828.5298,550.0,3.74,0.69,0,25.45,7.95
123104.0484,734.59,5.3,4.94,0,5.72,5.5
204192.7232,1114.19,7.94,7.29,0,18.94,7.36
327189.4572,1225.45,8.85,5.14,0,38.08,9.96
490827.0104,1316.24,7.52,6.88,1,8.5,8.41
407186.8924,1519.25,6.9,5.5,1,45.85,3.27
402487.8841,1338.02,9.3,7.77,0,10.23,10.0
244050.2982,862.58,8.92,6.07,1,53.0,3.87
530535.336,1517.93,6.64,4.8,0,25.24,8.3
336360.7681,1310.14,7.54,6.42,0,48.03,9.21
110864.4095,682.33,8.32,5.17,0,15.61,1.98
396428.1539,550.0,6.97,7.35,0,29.17,6.08
322009.8981,1528.82,7.37,6.71,1,1.12,10.0
228370.9642,1364.11,5.33,4.31,1,55.23,9.7
492346.072,2047.85,9.13,5.55,1,28.65,6.04
255488.3252,1313.46,9.19,5.65,0,29.65,7.97
726744.0329,1878.22,10.0,8.48,0,4.85,8.53
417529.2981,1382.19,7.21,7.18,0,28.28,3.36
413490.4371,1368.0,5.94,5.86,0,5.35,6.17
419930.8983,1808.55,6.61,2.67,0,25.62,8.47
269349.8726,1305.82,4.83,4.08,1,41.32,7.12
434970.7078,1724.89,4.41,3.41,0,49.13,2.33
472522.4074,1664.02,6.93,3.88,1,10.45,5.56
376242.2191,1383.96,6.56,4.06,0,66.01,10.0
184064.8596,550.0,8.07,4.06,0,2.77,5.45
138047.5627,679.42,6.62,5.3,0,11.39,4.69
85000.0,1161.07,5.71,5.52,0,19.26,9.45
587516.5043,1284.31,8.11,6.68,0,34.3,8.28
430935.5967,1083.57,5.28,6.75,0,54.52,6.88
171418.0448,1272.98,3.51,2.58,0,44.4,2.82
294184.9964,754.89,6.71,5.2,1,14.42,3.99
168620.4161,550.0,7.35,3.0,1,36.77,4.13
600382.1171,1747.09,10.0,5.7,0,29.24,10.0
312287.0828,1479.17,10.0,3.92,0,4.23,6.78
348826.7801,1254.64,6.85,8.67,1,10.07,9.37
122660.0682,756.5,7.0,5.71,0,24.76,7.66
265790.3215,808.65,6.72,2.73,1,34.01,2.57
328549.876,550.0,7.3,3.1,1,58.21,3.53
450754.4439,1169.09,7.94,4.04,0,54.04,3.95
509492.6003,1212.97,7.82,7.63,1,8.45,2.93
177099.3657,783.28,6.12,3.16,1,26.29,6.21
507981.2627,1579.72,9.28,2.36,0,39.68,6.22
562266.5537,1527.91,8.8,7.38,1,28.86,9.75
706274.9596,2105.87,9.54,9.56,1,46.44,5.5
222574.6101,550.0,8.55,3.16,0,48.57,4.55
168251.1936,550.0,4.98,0.34,1,22.5,0.72
234034.0348,1251.87,7.96,5.8,0,27.86,5.38
98879.84154,1091.89,6.19,5.96,1,32.95,7.42
105902.3322,550.0,6.16,3.6,0,50.61,6.87
152991.9405,1056.4,7.59,6.63,0,27.56,10.0
145641.8528,550.0,1.21,0.62,0,34.47,5.42
436083.1742,1535.24,9.35,6.01,1,8.32,9.3
219115.0432,946.99,8.07,4.68,1,72.72,4.62
111889.5615,1280.96,2.68,2.3,1,14.58,3.01
364366.9774,1106.25,5.44,5.98,1,40.24,6.82
143643.5966,550.0,6.76,1.56,1,15.49,8.36
353661.9706,753.57,10.0,5.0,0,9.15,9.61
288525.3515,1174.24,10.0,8.92,0,35.97,7.27
771435.436,1035.22,10.0,7.2,0,19.58,6.89
251127.5689,1092.84,5.73,4.21,0,25.6,0.8
261716.701,550.0,6.59,6.0,0,50.91,10.0
181831.7142,583.5,3.71,3.11,1,67.66,6.07
328661.4105,579.17,8.35,7.6,0,35.56,10.0
293345.2468,696.83,6.88,6.35,0,32.0,5.27
410850.8706,1999.12,5.03,4.39,0,65.74,6.03
830298.342,1269.2,5.95,7.13,1,30.19,10.0
280797.6486,594.02,4.79,4.03,0,31.53,1.93
485170.8378,1599.49,6.77,6.86,0,10.54,4.07
127717.4987,769.16,5.19,2.58,1,5.43,1.75
272321.0159,1313.83,4.74,5.81,0,44.94,5.17
175804.0395,550.0,10.0,3.52,0,28.49,8.67
247243.8197,1580.25,7.57,2.08,0,65.62,2.16
262366.2693,1048.11,5.91,4.34,0,13.03,6.69
618137.5992,1662.42,8.95,5.62,0,51.46,7.67
193604.4884,1000.08,6.16,4.67,0,15.15,2.04
276857.2141,1302.95,7.63,6.72,0,4.61,7.18
209382.3033,762.27,5.38,2.62,0,27.68,7.8
174112.8032,557.05,5.54,3.25,1,24.17,1.06
255664.0662,749.05,4.11,4.6,0,32.97,5.04
192555.8989,550.0,7.53,7.5,1,9.24,2.67
557414.8766,1619.25,9.12,7.04,0,35.75,10.0
486068.0823,1534.67,8.71,6.49,0,28.15,5.58
126326.4729,550.0,9.97,5.62,1,39.55,6.15
442788.154,1070.0,10.0,3.04,0,59.99,8.39
279867.7461,1033.49,5.75,4.73,0,37.44,4.08
541159.5156,550.0,7.86,3.19,1,18.99,6.84
200617.6149,783.15,3.82,5.11,0,76.55,4.08
392856.3145,1996.98,10.0,8.86,1,23.03,7.42
637845.1546,1749.76,9.48,5.97,1,17.61,6.2
445395.1191,1146.96,7.77,6.91,1,34.1,6.38
139014.6639,1135.53,8.08,3.91,0,39.12,3.79
406264.4939,952.63,7.08,4.32,0,26.62,9.36
313336.8343,550.0,8.04,5.27,0,9.4,5.63
130890.354,728.55,5.02,3.94,0,12.46,7.12
199614.6079,559.86,7.67,3.96,1,26.86,7.7
208975.1804,550.0,4.12,3.23,0,63.39,6.63
208764.2546,1173.31,4.64,5.84,0,76.09,4.89
161135.2004,550.0,4.71,5.09,1,42.66,6.63
381307.9566,923.6,8.15,5.86,0,44.11,3.54
225360.6897,1435.76,3.06,1.5,1,16.7,8.7
378806.9221,550.0,2.92,3.63,1,46.46,9.09
384034.3736,1660.73,9.18,4.24,0,12.55,8.1
682995.0557,1564.31,7.71,7.3,0,26.46,7.67
395024.0609,1277.81,9.23,7.53,0,53.05,5.65
280145.9092,550.0,7.17,6.4,1,30.91,9.03
283605.4848,1076.92,3.84,5.44,0,28.23,7.91
403001.0933,1496.53,6.9,5.63,0,17.41,5.41
150319.056,1280.56,4.14,3.26,0,47.69,6.6
325747.0083,1059.66,9.12,4.57,0,37.39,5.2
115439.3901,550.0,9.15,4.68,0,37.57,10.0
143531.0914,550.0,5.98,5.48,1,19.4,6.52
479213.8492,1481.34,9.69,5.85,1,22.49,4.1
276656.5065,1995.41,7.81,7.13,0,73.03,6.46
323996.8858,1397.88,7.45,6.67,0,29.82,4.32
216655.028,679.29,2.83,0.64,0,24.35,4.91
491275.8051,1116.13,8.33,3.92,0,56.28,9.98
96016.41834,550.0,4.45,3.2,1,28.12,2.73
236381.0551,1028.83,7.93,5.05,1,10.24,5.28
762115.1725,2490.43,9.54,8.09,0,34.89,3.53
189578.0677,624.05,7.01,7.89,0,47.79,4.07
491609.262,1819.02,7.03,5.13,0,37.73,3.13
697158.4458,1739.49,7.9,6.6,0,52.17,10.0
238735.4337,563.95,6.6,2.22,0,7.32,5.5
127009.0827,550.0,6.97,6.42,1,16.07,4.33
237962.8901,960.58,4.81,0.58,0,21.26,1.8
151679.9536,888.38,3.65,0.42,0,43.99,0.1
119164.7362,550.0,2.05,3.1,1,82.77,5.62
752492.1903,1516.79,9.66,6.21,0,6.83,10.0
152156.6843,550.0,2.56,2.34,0,25.2,0.64
482513.0285,834.77,9.2,6.13,1,10.11,7.42
260675.9106,1116.34,7.83,7.37,0,46.07,10.0
252533.7874,550.0,4.59,3.49,1,42.87,3.4
210733.5129,1099.16,6.74,4.15,1,30.78,4.07
434637.2054,1475.81,4.96,5.39,0,33.3,10.0
190662.9313,747.84,3.11,2.29,1,39.76,5.64
273118.2426,1286.95,4.44,5.71,0,60.72,1.6
517017.3736,1458.01,10.0,6.59,0,42.61,10.0
379773.238,844.67,9.09,7.93,0,45.6,2.94
245413.2988,550.0,9.26,4.53,0,45.21,4.21
281655.736,550.0,5.31,2.99,0,33.7,9.72
257395.0336,785.79,7.7,5.63,1,29.53,6.6
418571.6063,1594.84,7.63,4.72,0,51.53,8.64
133859.3801,559.1,5.2,0.57,1,30.82,0.51
387598.4927,1630.18,7.62,8.13,1,3.33,6.1
133338.4679,672.57,9.14,1.86,1,22.59,4.78
317391.1596,1274.45,8.48,7.22,0,3.74,5.58
336254.8191,1229.92,8.11,4.8,0,14.49,0.79
277572.963,770.0,5.57,4.03,1,18.02,3.12
354907.8477,1406.63,6.65,4.59,1,34.58,2.3
448315.3875,1325.96,10.0,7.64,0,13.03,5.46
538782.9954,780.03,8.11,5.1,1,29.6,6.1
423935.6588,1546.85,7.66,8.33,0,49.94,5.3
282994.8668,1765.92,5.04,7.67,0,19.59,2.28
395455.9143,1454.5,4.77,5.4,0,33.38,6.23
301719.5129,696.19,4.99,1.53,1,40.95,10.0
117990.6467,998.58,7.01,3.47,0,27.23,7.71
217689.4574,550.0,5.46,3.77,1,52.14,8.38
508161.7436,1003.45,7.42,8.6,0,45.02,2.09
667923.2014,1390.12,9.16,5.89,0,24.52,10.0
454826.7298,1328.99,8.67,6.14,0,10.93,10.0
175080.1936,1118.5,7.65,2.08,0,11.84,8.22
442287.2356,1183.17,10.0,5.8,0,36.09,8.66
192402.0638,1055.93,7.57,2.51,0,2.53,0.61
216027.484,950.3,4.39,2.84,1,5.14,3.37
579176.5925,1396.47,6.41,5.73,0,1.44,1.12
517884.4598,1693.55,6.76,6.05,0,11.62,5.0
499241.8291,1054.36,7.89,5.76,1,61.83,0.81
680561.3817,1837.05,6.73,7.9,0,24.54,2.61
304931.3849,1110.45,10.0,6.07,1,42.13,9.59
324048.5151,774.9,7.42,7.21,1,26.26,2.93
240660.9713,1491.62,4.45,5.38,0,35.19,5.07
553529.407,1558.41,10.0,5.98,1,8.92,10.0
415963.3615,574.1,3.13,0.99,0,28.43,5.33
245919.7565,1334.77,6.7,7.5,0,57.07,10.0
399436.5842,934.62,9.68,5.27,0,20.06,7.01
385022.8356,1458.8,7.27,5.05,0,45.51,8.97
186211.2944,550.0,5.65,4.58,1,27.82,1.87
301654.4355,550.0,9.71,3.97,1,21.21,2.46
419966.6879,623.86,6.41,7.55,1,17.15,5.73
190679.4116,1572.67,5.76,5.15,0,3.27,3.81
232581.0797,661.77,6.15,5.55,0,21.61,6.24
132898.4481,550.0,4.66,3.7,0,19.08,4.89
242583.861,550.0,3.18,1.69,0,5.8,5.19
432952.5713,550.0,9.17,3.53,0,3.64,8.19
254900.1712,730.3,6.34,5.92,1,24.96,8.4
174603.251,852.22,8.09,5.01,0,39.06,5.0
554555.2712,821.43,8.24,4.44,0,21.32,8.25
195802.9462,550.0,6.38,5.32,1,13.12,6.43
500877.557,1022.41,8.9,3.88,0,46.27,0.36
300545.6297,786.76,6.68,6.61,1,22.98,2.41
171144.9269,679.22,4.02,3.26,1,34.8,5.58
221361.2166,550.0,5.18,4.77,1,2.48,9.27
608847.1727,1511.53,7.44,6.42,1,6.65,3.81
337131.1589,1309.91,6.59,1.84,0,26.23,0.5
135155.6964,628.62,8.4,1.62,0,39.59,6.32
308561.9271,609.69,8.71,4.23,0,31.34,3.0
235906.2019,917.46,6.42,2.84,0,40.24,1.26
435506.5116,1257.21,9.78,9.03,0,26.25,9.49
377699.5036,1929.33,9.81,5.29,0,59.68,8.39
580954.2869,1120.47,6.27,6.45,0,25.07,6.91
378672.5579,1965.66,3.98,5.87,1,11.21,10.0
195341.3991,1450.43,6.95,5.12,0,25.04,2.1
334719.6051,1572.46,4.22,9.42,0,30.2,5.54
346632.8721,1385.14,9.43,5.82,0,12.7,5.92
205574.7663,775.12,4.45,3.56,0,39.3,7.1
482633.7756,1517.06,6.98,8.58,0,54.34,5.32
515607.6582,1141.41,7.9,2.95,1,33.72,5.27
251531.1664,550.0,9.0,4.5,1,35.88,6.09
278006.7584,798.01,8.17,3.62,0,39.76,0.21
473517.8678,855.68,10.0,4.3,0,14.53,6.51
371066.234,1264.65,3.36,6.26,1,34.81,6.43
229358.8883,641.2,6.66,5.67,1,27.42,0.32
254274.2608,1415.04,5.78,7.74,1,59.21,5.37
182683.8867,1363.61,4.88,2.34,0,11.04,4.47
173899.5665,1012.98,6.34,1.69,1,24.08,6.17
158717.4633,550.0,6.45,1.94,0,42.01,7.96
479518.6635,1644.34,5.92,5.24,0,25.55,6.41
99931.23778,550.0,5.86,1.66,0,69.23,3.14
538054.4792,1297.73,7.1,5.19,1,34.86,4.63
298156.0984,1492.49,8.99,10.0,0,9.8,6.87
232326.4253,550.0,6.17,4.31,1,29.97,4.18
251772.1898,1410.31,8.82,5.52,1,32.4,6.27
104773.5017,550.0,2.8,0.82,1,41.66,0.84
218772.4229,1362.68,5.7,3.71,0,17.28,2.47
476783.0867,1122.12,6.13,7.24,0,27.9,4.58
263045.3486,594.6,5.32,5.36,0,34.0,3.06
228217.1805,1557.14,7.29,5.71,0,34.25,9.12
543120.4207,1476.09,9.22,5.3,1,35.18,1.76
299895.4757,1410.81,8.48,6.08,1,7.18,9.66
245724.4255,1047.13,5.52,4.41,1,31.57,4.69
171317.9705,550.0,7.24,5.33,0,17.89,3.55
322815.7941,1055.34,6.08,2.85,1,24.08,8.8
605332.7378,1972.1,8.58,3.34,1,19.44,8.75
117616.8753,550.0,7.41,5.63,1,41.59,9.78
419292.4776,1635.13,6.61,6.96,0,19.8,10.0
202492.5214,1604.68,7.35,6.04,0,37.45,7.36
399718.2074,1510.98,8.93,6.08,0,24.34,7.38
249169.7703,550.0,5.24,6.02,0,35.64,3.45
296999.248,667.3,2.71,2.13,0,29.01,6.47
206292.4974,550.0,5.46,3.81,1,29.44,0.17
318113.4529,927.32,3.84,7.03,1,22.16,3.28
107330.1073,859.94,5.81,3.2,0,27.48,7.85
119789.4769,550.0,6.4,3.45,1,52.34,1.76
344229.169,550.0,0.22,0.62,0,53.36,4.13
468030.9994,1414.68,8.62,6.95,0,8.62,1.24
248630.6713,1173.95,8.48,3.98,1,4.18,0.12
169795.2958,550.0,5.07,4.02,1,63.86,6.22
175313.6982,934.87,4.96,6.55,1,49.84,9.01
200331.3534,1575.36,6.16,6.16,0,49.87,4.51
333524.6641,864.12,4.42,6.06,1,51.99,5.04
189805.7933,603.88,9.83,5.74,1,49.29,3.31
249306.0817,1312.12,7.75,5.29,0,18.96,4.66
261273.8014,1505.35,5.92,3.78,0,32.63,7.33
320741.1933,550.0,6.43,3.8,1,26.96,6.73
446406.9359,915.33,6.52,5.36,1,7.19,1.14
533299.9959,1405.16,7.7,6.23,0,35.16,7.21
138602.8269,625.88,7.61,4.35,0,27.68,3.67
153653.6431,550.0,5.63,5.12,0,48.13,0.68
587055.1488,1930.03,6.08,4.96,0,19.86,10.0
269536.7121,550.0,4.46,2.46,0,47.57,5.68
135762.7724,690.85,8.0,4.97,0,41.93,5.44
157152.5847,550.0,6.36,5.21,0,77.31,2.8
287000.6819,623.38,8.23,5.05,0,23.81,6.98
151152.5158,550.0,6.2,6.52,0,30.11,2.05
195380.3873,550.0,4.59,2.95,1,40.06,2.91
525938.1543,2084.5,6.32,7.67,0,44.87,3.95
472464.2443,1257.46,6.44,8.4,0,47.68,6.5
186967.2311,572.31,7.24,4.49,0,3.74,8.54
316637.9282,1311.71,2.9,3.35,0,41.24,2.37
156066.8081,550.0,7.06,4.84,0,27.83,0.94
485449.7041,1575.85,4.16,6.9,1,26.97,5.37
385041.5546,957.8,7.89,5.16,0,6.13,6.73
278062.661,1438.77,6.69,5.78,0,24.06,6.85
462043.3268,2838.63,9.54,8.13,1,9.6,10.0
224359.4159,1014.03,10.0,4.06,1,47.7,5.38
426874.8922,1295.75,7.03,7.2,0,25.85,3.24
368599.2912,1075.66,9.89,7.91,0,16.71,8.66
467118.2498,1893.71,8.39,6.53,1,56.29,4.33
279721.3529,1601.24,6.7,4.86,1,45.98,7.02
177950.6854,1600.19,5.55,4.05,1,26.65,5.02
405985.2649,1803.59,7.77,8.49,1,8.95,10.0
431395.731,849.96,8.09,5.01,0,46.83,9.06
475486.5339,2192.52,10.0,6.01,0,23.18,9.22
232594.7678,1463.33,4.25,2.09,1,40.32,9.17
164247.0169,550.0,5.39,1.78,0,65.51,3.08
218338.9366,762.03,3.22,2.05,1,3.26,8.82
224462.6259,550.0,2.95,4.13,0,45.38,2.1
685483.3011,2206.31,8.41,8.2,0,15.72,4.07
898733.2881,1502.44,9.04,7.85,0,42.74,7.72
731287.7622,2275.85,5.17,4.96,0,64.88,6.62
221693.1649,709.6,5.61,6.3,0,48.03,5.99
517881.0845,1573.65,5.76,5.45,0,15.21,3.25
314212.8878,1707.24,5.01,6.25,1,70.95,10.0
225923.8101,1013.37,9.39,6.17,0,9.15,6.18
353696.1047,1092.67,10.0,8.83,0,21.94,1.88
473795.637,1920.59,8.04,7.29,0,25.72,5.85
920902.0168,1754.56,8.23,6.92,0,19.77,8.49
191026.5823,710.7,8.88,5.61,1,8.59,4.39
92774.04799,670.81,4.24,1.93,0,46.45,0.39
226944.7235,2061.42,8.5,6.03,0,0.75,10.0
202100.7793,1109.34,9.29,6.73,1,36.56,7.11
431617.4945,1391.97,9.46,8.76,0,14.8,6.37
519792.0075,1135.54,10.0,7.46,0,23.57,10.0
679963.9132,1736.87,9.81,7.24,0,41.8,8.83
86238.83042,550.0,4.32,1.95,0,37.18,6.22
316027.3456,905.48,8.11,5.94,0,26.15,6.45
374267.3556,1782.12,9.15,5.5,0,41.62,5.4
288022.9267,805.25,7.57,5.56,0,36.98,7.22
203340.639,550.0,9.48,5.8,1,15.79,7.97
300847.7556,827.92,7.27,4.98,0,27.52,8.05
320726.3276,1786.61,5.86,5.42,0,17.74,4.45
316356.8508,1188.25,7.86,3.24,1,2.69,8.58
236776.6567,640.47,5.56,7.64,0,8.79,6.89
289352.8122,976.6,10.0,5.05,0,12.97,5.07
360643.2227,550.0,5.81,1.52,0,21.83,10.0
438926.1957,1086.21,10.0,6.34,0,25.23,5.73
216188.2021,550.0,8.57,6.28,1,16.53,1.53
201442.1326,999.91,7.82,6.3,0,19.29,5.43
164309.6409,550.0,6.39,4.82,1,28.06,4.24
115585.1555,550.0,4.6,5.13,1,4.14,10.0
191467.3252,550.0,7.88,3.19,0,17.39,2.75
288844.2969,1210.53,6.85,6.52,0,93.99,4.74
368663.1909,1142.79,8.27,6.62,1,31.04,1.96
365893.4119,909.46,7.02,0.82,0,47.66,7.82
640803.1033,1599.75,10.0,4.94,1,23.38,10.0
108024.4623,550.0,6.92,4.13,1,23.78,9.71
200198.5874,550.0,6.19,5.24,0,22.13,9.58
147335.3796,596.2,8.33,6.91,0,2.24,8.8
268498.1044,1396.11,6.06,4.97,1,46.15,8.68
689258.045,2068.36,9.44,8.03,1,54.28,7.86
416626.6304,1741.57,2.9,4.92,1,69.17,6.53
255148.639,728.28,6.61,5.54,0,37.11,5.65
146353.5765,560.16,2.97,3.75,0,13.85,6.47
318126.9653,1143.1,7.83,6.3,1,45.32,6.16
299089.7759,1052.21,8.25,4.08,1,36.63,6.86
161052.3668,550.0,6.09,2.07,0,10.59,4.19
505852.6148,1256.39,7.35,5.46,0,32.48,7.12
235726.9397,550.0,5.83,3.37,1,7.27,7.12
337003.2336,950.35,5.96,6.79,0,69.53,4.35
258264.0576,1324.79,8.0,6.21,0,56.28,10.0
383769.6262,1765.4,7.43,7.0,1,40.56,3.62
243095.2922,819.87,6.36,3.35,0,19.64,6.78
687621.8926,1533.92,7.08,3.95,1,46.58,6.02
262908.9842,550.0,8.7,7.92,1,27.62,6.05
683500.7185,1808.9,7.79,6.54,1,43.4,3.51
392732.8557,1028.47,6.02,4.93,1,30.1,4.99
281632.4605,1124.58,6.4,4.8,1,41.92,3.63
256432.41,797.3,7.09,8.42,0,27.01,9.79
654180.6485,1460.44,10.0,8.99,0,35.64,10.0
390605.9215,699.29,7.97,2.7,0,41.17,3.97
211649.1352,1152.58,6.79,5.79,0,8.14,10.0
526297.9108,1226.48,6.24,5.01,1,25.92,10.0
189580.6762,711.33,5.0,4.54,1,66.96,6.37
445151.1716,1478.67,8.26,7.07,0,62.68,10.0
175066.0783,692.27,8.34,2.66,0,6.96,5.72
129552.4041,1039.42,5.29,4.84,1,45.63,4.38
207331.9679,823.7,5.49,3.4,0,31.76,8.55
210535.6385,1089.42,6.51,1.9,0,38.1,3.74
240135.3011,1069.19,8.23,6.08,1,1.27,3.68
644542.115,1449.62,6.85,4.79,0,25.98,2.47
329648.5927,1048.47,9.06,7.0,0,22.77,6.59
383062.9673,1114.36,7.0,4.39,0,26.67,5.85
129581.9276,550.0,3.68,3.21,0,21.53,7.66
157357.3693,806.87,7.62,4.4,1,42.53,5.97
298794.561,678.77,7.07,3.06,1,37.69,4.84
592878.0164,1539.17,6.1,8.1,0,58.9,0.54
326155.2744,1477.74,8.19,5.8,1,52.85,3.08
162349.4198,1572.71,3.34,3.23,0,61.86,3.31
396198.2381,1175.55,8.38,7.37,0,32.26,8.29
172176.5119,550.0,4.65,3.49,1,40.43,6.22
312812.2156,550.0,2.88,0.74,1,7.45,5.56
323227.9855,882.68,5.16,4.59,0,23.34,3.02
442719.8916,1449.58,10.0,5.45,1,32.01,7.07
141570.5959,739.52,3.42,4.34,0,40.47,5.42
338592.5273,1181.68,7.12,7.07,1,28.71,8.48
200241.5569,1374.7,6.3,3.34,0,48.46,0.49
316008.5649,1162.05,5.07,3.99,0,39.65,2.4
118599.8402,601.22,2.1,2.64,1,45.49,5.05
253793.309,786.83,7.45,4.81,0,33.12,7.53
209444.539,1018.85,6.15,3.83,0,27.25,10.0
362926.5998,1128.99,5.74,5.52,1,54.51,10.0
220535.3979,1111.09,7.4,4.25,1,10.52,5.73
158408.4042,800.9,5.34,3.26,0,27.05,5.4
416588.5502,1844.34,7.21,4.68,0,21.32,10.0
123457.3985,550.0,1.95,2.33,0,58.86,2.16
106891.5287,811.98,2.85,2.88,0,57.14,6.11
198055.0008,782.19,5.8,5.36,0,77.61,2.56
280106.8147,1434.14,5.47,4.96,0,38.27,6.16
269943.1539,550.0,5.58,3.78,0,24.59,4.25
513018.4992,1551.81,8.45,1.87,0,23.05,2.58
502681.1407,1599.99,7.82,8.51,1,12.36,7.48
620090.1414,1993.82,10.0,6.73,1,15.01,9.51
506332.0959,1612.72,9.09,10.0,1,43.94,2.73
333409.777,1137.14,6.82,5.06,1,30.18,10.0
109291.8156,550.0,6.85,2.49,0,65.39,10.0
172043.805,859.61,8.9,4.82,0,16.86,10.0
201314.9426,1489.19,6.82,4.21,0,47.71,4.75
223105.4141,1697.87,9.33,7.72,0,11.27,8.11
451640.8314,1616.97,5.79,3.97,0,19.05,3.49
346686.6221,718.51,4.88,7.46,0,2.75,9.68
256951.685,850.9,6.42,2.87,0,6.79,7.7
313837.4258,760.98,6.26,6.0,1,19.6,7.78
449710.6488,1979.9,6.49,5.93,1,3.75,2.88
471721.7656,670.91,6.03,3.53,0,52.86,10.0
325843.6499,1554.05,6.56,7.25,0,40.46,10.0
245663.2987,1082.21,7.51,8.92,0,76.49,4.22
277617.8096,1029.17,4.85,2.74,0,26.44,10.0
308965.5601,1898.58,8.9,5.25,0,63.09,2.37
203620.63,1112.78,6.27,5.13,1,16.22,6.55
179240.4585,550.0,4.86,8.09,0,43.05,3.54
660281.9581,1529.95,6.33,9.47,1,41.32,3.52
474375.6673,550.0,7.38,8.13,0,11.48,10.0
320483.7395,992.95,5.6,0.71,1,42.08,5.76
415443.2647,550.0,9.49,7.07,1,3.66,9.66
459321.3611,550.0,7.05,7.5,0,53.02,6.17
416945.0408,1678.52,10.0,6.59,0,34.36,6.3
242803.9532,709.22,5.47,6.13,0,47.73,6.11
465411.917,2295.73,8.99,6.44,0,16.34,5.78
468472.1179,1066.98,8.43,7.17,0,29.02,5.57
298431.5825,959.9,10.0,5.16,1,17.56,1.79
140764.7725,550.0,4.75,3.78,1,62.52,8.44
118991.8266,748.2,6.04,4.53,0,50.88,9.63
386911.5083,890.61,10.0,7.72,0,33.65,4.02
451813.1003,1540.47,10.0,9.57,0,20.62,9.82
658431.2798,1662.43,10.0,7.49,1,27.67,10.0
205578.4196,550.0,7.23,2.23,1,6.92,10.0
408496.2329,1275.35,6.78,6.42,0,2.33,7.92
302507.2463,1417.36,6.14,4.88,1,30.53,5.51
229519.262,1509.02,7.53,2.28,1,15.76,7.38
174489.4337,1166.68,4.42,5.15,1,46.65,9.89
307601.6817,970.38,6.78,6.58,0,24.6,4.66
452987.9875,1581.56,10.0,6.51,0,17.49,6.61
145468.7412,726.25,6.42,5.0,1,23.36,2.16
584060.7653,1375.64,6.91,7.37,0,64.46,8.07
449273.8818,1318.75,9.69,3.06,0,27.45,6.29
333490.8425,1032.92,8.17,1.98,0,1.1,4.75
208765.4992,550.0,6.87,4.11,1,10.32,2.24
217355.5061,1371.91,5.13,3.38,0,3.62,9.46
550994.9312,2235.66,7.19,6.38,0,11.07,8.07
